# ESTIMATED IRRADIANCE SPECTRUM FOR THE JULY 14, 2000 X6 FLARE 
# 
# Fluxes are in photons/cm^2/s at 1 AU
# Wavelength bins are centered - For example,
#  100.5 A corresponds to 100 < lambda < 101 A
# 
# email to hwarren@cfa.harvard.edu 
# 
# THIS VERSION = Fri Apr 27 21:03:32 2001
# 
#     WAVE   PRE-FLARE  PEAK 10:24
# -------------------------------------------------
  2398 lines: NRLEUV Bastille Day Flare Spectrum
  3 columns : wavelength [Ang]  pre_flare_irradiance  peak_irradiance [ph/s/cm^2]
      0.75    1.00e+03    1.20e+04
      1.25    1.00e+03    4.06e+05
      1.75    1.00e+03    1.72e+06
      2.25    1.00e+03    5.18e+06
      2.75    1.00e+03    4.51e+06
      3.25    1.00e+03    6.58e+06
      3.75    1.82e+03    7.22e+06
      4.25    6.08e+03    8.80e+06
      4.75    1.22e+04    1.02e+07
      5.25    3.47e+04    1.27e+07
      5.75    5.24e+04    1.05e+07
      6.25    5.49e+04    1.77e+07
      6.75    3.27e+05    1.56e+07
      7.25    9.71e+04    1.28e+07
      7.75    1.56e+05    1.06e+07
      8.25    2.32e+05    1.50e+07
      8.75    2.43e+05    2.41e+07
      9.25    1.03e+06    1.43e+07
      9.75    5.86e+05    1.28e+07
     10.25    1.40e+06    1.42e+07
     10.75    1.24e+06    2.54e+07
     11.25    2.37e+06    3.40e+07
     11.75    3.29e+06    3.18e+07
     12.25    2.74e+06    2.54e+07
     12.75    3.76e+06    1.96e+07
     13.25    1.66e+06    1.37e+07
     13.75    4.91e+06    1.57e+07
     14.25    1.38e+07    2.46e+07
     14.75    9.66e+06    1.98e+07
     15.25    2.33e+07    3.34e+07
     15.75    1.15e+07    2.06e+07
     16.25    1.10e+07    2.17e+07
     16.75    1.55e+06    1.01e+07
     17.25    6.98e+07    7.95e+07
     17.75    1.65e+06    9.99e+06
     18.25    1.04e+06    9.30e+06
     18.75    2.10e+06    1.03e+07
     19.25    1.32e+07    3.09e+07
     19.75    8.23e+05    9.06e+06
     20.25    1.07e+06    9.32e+06
     20.75    4.78e+05    8.69e+06
     21.25    8.40e+05    8.79e+06
     21.75    1.40e+07    2.18e+07
     22.25    1.39e+07    2.16e+07
     22.75    8.89e+05    8.45e+06
     23.25    9.67e+05    8.57e+06
     23.75    9.11e+05    8.54e+06
     24.25    1.94e+06    1.03e+07
     24.75    1.05e+06    8.37e+06
     25.25    3.96e+06    1.23e+07
     25.75    1.26e+06    8.59e+06
     26.25    1.71e+06    8.84e+06
     26.75    1.24e+06    8.33e+06
     27.25    1.86e+06    8.95e+06
     27.75    1.24e+06    8.18e+06
     28.25    1.91e+06    8.76e+06
     28.75    3.59e+06    1.08e+07
     29.25    3.80e+06    1.05e+07
     29.75    3.24e+06    9.92e+06
     30.25    1.06e+06    7.68e+06
     30.75    4.53e+06    1.15e+07
     31.25    4.36e+06    1.12e+07
     31.75    2.34e+06    8.80e+06
     32.25    1.76e+06    8.39e+06
     32.75    1.82e+06    8.75e+06
     33.25    2.49e+06    8.93e+06
     33.75    2.61e+07    3.60e+07
     34.25    1.60e+06    7.79e+06
     34.75    2.28e+06    8.42e+06
     35.25    4.20e+06    1.03e+07
     35.75    7.58e+06    1.36e+07
     36.25    1.18e+06    7.20e+06
     36.75    5.10e+06    1.11e+07
     37.25    4.64e+06    1.06e+07
     37.75    3.40e+06    9.27e+06
     38.25    1.93e+06    7.77e+06
     38.75    1.29e+06    7.07e+06
     39.25    1.94e+06    7.67e+06
     39.75    9.60e+06    1.53e+07
     40.25    1.25e+06    6.91e+06
     40.75    1.25e+07    1.81e+07
     41.25    7.94e+06    1.41e+07
     41.75    1.39e+07    1.94e+07
     42.25    2.05e+06    7.54e+06
     42.75    7.39e+06    1.28e+07
     43.25    2.52e+06    7.94e+06
     43.75    9.26e+06    1.46e+07
     44.25    1.59e+07    2.21e+07
     44.75    1.45e+06    6.75e+06
     45.25    1.36e+06    6.64e+06
     45.75    6.76e+06    1.24e+07
     46.25    1.84e+06    7.04e+06
     46.75    7.23e+06    1.24e+07
     47.25    1.47e+06    6.60e+06
     47.75    9.16e+06    1.43e+07
     48.25    3.32e+06    8.40e+06
     48.75    3.11e+06    8.15e+06
     49.25    1.11e+07    1.61e+07
     49.75    1.40e+06    6.37e+06
     50.25    1.99e+06    6.94e+06
     50.75    3.40e+07    3.90e+07
     51.25    1.54e+06    6.44e+06
     51.75    1.41e+06    6.26e+06
     52.25    9.08e+06    1.39e+07
     52.75    6.76e+06    1.16e+07
     53.25    9.02e+06    1.38e+07
     53.75    1.36e+06    6.10e+06
     54.25    5.16e+06    9.89e+06
     54.75    4.73e+06    9.43e+06
     55.25    4.23e+06    8.90e+06
     55.75    3.24e+07    3.70e+07
     56.25    2.91e+06    7.51e+06
     56.75    1.36e+06    5.94e+06
     57.25    1.36e+06    5.93e+06
     57.75    1.36e+06    5.85e+06
     58.25    1.11e+07    1.56e+07
     58.75    1.29e+06    5.73e+06
     59.25    7.91e+06    1.23e+07
     59.75    6.50e+06    1.09e+07
     60.25    1.41e+06    5.78e+06
     60.75    4.07e+06    8.41e+06
     61.25    2.36e+07    2.79e+07
     61.75    2.04e+06    6.34e+06
     62.25    1.98e+07    2.41e+07
     62.75    2.02e+07    2.45e+07
     63.25    1.48e+07    1.90e+07
     63.75    1.73e+07    2.16e+07
     64.25    1.29e+06    5.47e+06
     64.75    1.28e+06    5.45e+06
     65.25    1.28e+06    5.47e+06
     65.75    4.25e+06    8.38e+06
     66.25    1.11e+07    1.53e+07
     66.75    4.44e+06    8.54e+06
     67.25    6.20e+06    1.03e+07
     67.75    3.20e+06    7.24e+06
     68.25    2.77e+06    6.79e+06
     68.75    1.28e+06    5.28e+06
     69.25    3.28e+06    7.27e+06
     69.75    9.20e+06    1.32e+07
     70.25    1.99e+07    2.39e+07
     70.75    3.22e+06    7.14e+06
     71.25    1.27e+06    5.18e+06
     71.75    1.27e+06    5.16e+06
     72.25    1.03e+07    1.41e+07
     72.75    1.50e+07    1.88e+07
     73.25    1.27e+06    5.10e+06
     73.75    6.05e+06    9.87e+06
     74.25    1.27e+06    5.07e+06
     74.75    1.83e+06    5.61e+06
     75.25    2.42e+07    2.80e+07
     75.75    1.27e+06    5.01e+06
     76.25    7.86e+06    1.16e+07
     76.75    2.12e+06    5.84e+06
     77.25    2.13e+06    5.83e+06
     77.75    5.29e+06    8.97e+06
     78.25    5.02e+06    8.69e+06
     78.75    1.99e+06    5.64e+06
     79.25    2.57e+06    6.20e+06
     79.75    1.33e+07    1.69e+07
     80.25    1.37e+07    1.73e+07
     80.75    8.26e+06    1.18e+07
     81.25    1.26e+06    4.83e+06
     81.75    2.15e+06    5.71e+06
     82.25    1.26e+06    4.88e+06
     82.75    1.56e+07    1.91e+07
     83.25    6.34e+06    9.99e+06
     83.75    8.68e+06    1.22e+07
     84.25    1.99e+07    2.33e+07
     84.75    1.47e+06    4.94e+06
     85.25    1.33e+06    4.78e+06
     85.75    1.38e+06    4.82e+06
     86.25    1.25e+06    4.68e+06
     86.75    1.25e+06    4.66e+06
     87.25    2.19e+07    2.53e+07
     87.75    1.25e+06    4.64e+06
     88.25    8.88e+06    1.25e+07
     88.75    1.25e+06    4.61e+06
     89.25    7.73e+06    1.12e+07
     89.75    1.81e+06    5.14e+06
     90.25    1.17e+06    4.49e+06
     90.75    1.17e+06    4.48e+06
     91.25    1.80e+06    5.31e+06
     91.75    1.63e+06    5.64e+06
     92.25    1.67e+06    5.38e+06
     92.75    1.16e+06    4.42e+06
     93.25    1.21e+06    4.45e+06
     93.75    1.16e+06    4.52e+06
     94.25    1.61e+07    2.10e+07
